zcta,tmean,date,day,month,year
14870,-5.81299216619773,01/01/1988,01,01,1988
14871,-2.1480367256708277,01/01/1988,01,01,1988
14872,-8.948895255296616,01/01/1988,01,01,1988
14873,-8.274543319989364,01/01/1988,01,01,1988
14874,-8.924295076199318,01/01/1988,01,01,1988
14877,-9.31567984944759,01/01/1988,01,01,1988
14878,-0.40653162835248496,01/01/1988,01,01,1988
14879,-8.294277123848818,01/01/1988,01,01,1988
14880,-1.9365945985713262,01/01/1988,01,01,1988
14881,-0.8852881272801515,01/01/1988,01,01,1988
14882,-4.776058685613628,01/01/1988,01,01,1988
14883,-8.531361065260306,01/01/1988,01,01,1988
14884,-8.019594243874645,01/01/1988,01,01,1988
14885,-1.8300784108912904,01/01/1988,01,01,1988
14886,0.043432743089213986,01/01/1988,01,01,1988
14889,-1.979295402129491,01/01/1988,01,01,1988
14891,-7.923591721820308,01/01/1988,01,01,1988
14892,0.915895312993788,01/01/1988,01,01,1988
14894,-4.758653469362264,01/01/1988,01,01,1988
14895,-1.7496316827927265,01/01/1988,01,01,1988
14897,-6.800405548792724,01/01/1988,01,01,1988
14898,-4.960993522723518,01/01/1988,01,01,1988
14901,-4.644947984773887,01/01/1988,01,01,1988
14903,-9.212293634352397,01/01/1988,01,01,1988
14904,-9.43864577987563,01/01/1988,01,01,1988
14905,0.6390693808760514,01/01/1988,01,01,1988
